index,instrument_name,instrument_type,is_active,tick_size,option_type,strike,expiry,minimum_amount,amount_step,maker_fee_rate,taker_fee_rate,ask_price,ask_size,bid_price,bid_size,market_price,delta,gamma,vega,theta,iv,mark,ts
BTC-USD,BTC-20260327-165000-C,option,True,1,C,165000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,0.0,0.0,0.00225,-0.00315,0.75032,0.0,1772274868007
BTC-USD,BTC-20260327-160000-P,option,True,1,P,160000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00443,-0.00619,0.75032,95947.0,1772274867300
BTC-USD,BTC-20260327-160000-C,option,True,1,C,160000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.0,0.0,0.00443,-0.00619,0.75032,0.0,1772274866391
BTC-USD,BTC-20260327-155000-P,option,True,1,P,155000.0,20260327,0.01,0.0001,0.0001,0.0003,91070.0,0.7807,90429.0,0.7807,64014.0,-0.99998,0.0,0.00867,-0.0121,0.75032,90956.0,1772274863966
BTC-USD,BTC-20260327-155000-C,option,True,1,C,155000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7811,0.0,0.0,64014.0,1e-05,0.0,0.00867,-0.0121,0.75032,0.0,1772274864773
BTC-USD,BTC-20260327-150000-P,option,True,1,P,150000.0,20260327,0.01,0.0001,0.0001,0.0003,86093.0,0.7809,85451.0,0.7809,64021.0,-0.99997,0.0,0.01699,-0.0237,0.75032,85949.0,1772274866290
BTC-USD,BTC-20260327-150000-C,option,True,1,C,150000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,2e-05,0.0,0.01699,-0.0237,0.75032,0.0,1772274868310
BTC-USD,BTC-20260327-145000-P,option,True,1,P,145000.0,20260327,0.01,0.0001,0.0001,0.0003,81104.0,0.7809,80463.0,0.7809,64021.0,-0.99995,1e-08,0.03304,-0.04609,0.75032,80950.0,1772274867704
BTC-USD,BTC-20260327-145000-C,option,True,1,C,145000.0,20260327,0.01,0.0001,0.0001,0.0003,9.0,0.7812,0.0,0.0,64021.0,4e-05,1e-08,0.03304,-0.04609,0.75032,0.0,1772274867299
BTC-USD,BTC-20260327-140000-P,option,True,1,P,140000.0,20260327,0.01,0.0001,0.0001,0.0003,76138.0,0.7812,75497.0,0.7812,64014.0,-0.9999,2e-08,0.06373,-0.0889,0.75032,75959.0,1772274863055
BTC-USD,BTC-20260327-140000-C,option,True,1,C,140000.0,20260327,0.01,0.0001,0.0001,0.0003,9.0,0.7809,0.0,0.0,64021.0,9e-05,2e-08,0.06386,-0.08909,0.75032,0.0,1772274866996
BTC-USD,BTC-20260327-135000-P,option,True,1,P,135000.0,20260327,0.01,0.0001,0.0001,0.0003,71133.0,0.781,70491.0,0.781,64021.0,-0.99981,5e-08,0.12254,-0.17096,0.75032,70953.0,1772274867701
BTC-USD,BTC-20260327-135000-C,option,True,1,C,135000.0,20260327,0.01,0.0001,0.0001,0.0003,10.0,0.7809,0.0,0.0,64021.0,0.00018,5e-08,0.12254,-0.17096,0.75032,0.0,1772274867398
BTC-USD,BTC-20260327-130000-P,option,True,1,P,130000.0,20260327,0.01,0.0001,0.0001,0.0003,66127.0,0.7808,65486.0,0.7808,64021.0,-0.99963,1e-07,0.23301,-0.32506,0.75032,65954.0,1772274866491
BTC-USD,BTC-20260327-130000-C,option,True,1,C,130000.0,20260327,0.01,0.0001,0.0001,0.0003,12.0,0.7807,0.0,0.0,64021.0,0.00036,1e-07,0.23301,-0.32506,0.75032,1.0,1772274866189
BTC-USD,BTC-20260327-125000-P,option,True,1,P,125000.0,20260327,0.01,0.0001,0.0001,0.0003,61139.0,0.7808,60498.0,0.7808,64014.0,-0.99927,1.9e-07,0.43731,-0.61006,0.75032,60964.0,1772274864874
BTC-USD,BTC-20260327-125000-C,option,True,1,C,125000.0,20260327,0.01,0.0001,0.0001,0.0003,16.0,0.7808,0.0,0.0,64014.0,0.00072,1.9e-07,0.4373,-0.61006,0.75032,2.0,1772274865076
BTC-USD,BTC-20260327-120000-P,option,True,1,P,120000.0,20260327,0.01,0.0001,0.0001,0.0003,56164.0,0.7809,55523.0,0.7809,64021.0,-0.99856,3.5e-07,0.81264,-1.13366,0.75032,55960.0,1772274868107
BTC-USD,BTC-20260327-120000-C,option,True,1,C,120000.0,20260327,0.01,0.0001,0.0001,0.0003,23.0,0.7807,0.0,0.0,64021.0,0.00143,3.5e-07,0.81264,-1.13366,0.75032,5.0,1772274866491
BTC-USD,BTC-20260327-115000-P,option,True,1,P,115000.0,20260327,0.01,0.0001,0.0001,0.0003,51180.0,0.7809,50539.0,0.7809,64021.0,-0.99722,6.5e-07,1.48268,-2.06839,0.75032,50966.0,1772274866492
BTC-USD,BTC-20260327-115000-C,option,True,1,C,115000.0,20260327,0.01,0.0001,0.0001,0.0003,36.0,0.7809,0.0,0.0,64021.0,0.00277,6.5e-07,1.48268,-2.06839,0.75032,10.0,1772274866592
BTC-USD,BTC-20260327-110000-P,option,True,1,P,110000.0,20260327,0.01,0.0001,0.0001,0.0003,46199.0,0.7809,45558.0,0.7809,64021.0,-0.99519,1.08e-06,2.42416,-3.3395,0.74094,45975.0,1772274866391
BTC-USD,BTC-20260327-110000-C,option,True,1,C,110000.0,20260327,0.01,0.0001,0.0001,0.0003,55.0,0.7809,0.0,0.0,64021.0,0.0048,1.08e-06,2.42417,-3.3395,0.74094,18.0,1772274865785
BTC-USD,BTC-20260327-105000-P,option,True,1,P,105000.0,20260327,0.01,0.0001,0.0001,0.0003,41251.0,0.7813,40611.0,0.7813,64021.0,-0.99293,1.58e-06,3.41341,-4.53273,0.71422,40985.0,1772274865583
BTC-USD,BTC-20260327-105000-C,option,True,1,C,105000.0,20260327,0.01,0.0001,0.0001,0.0003,75.0,0.7809,0.0,0.0,64014.0,0.00705,1.58e-06,3.40821,-4.52582,0.71422,27.0,1772274861944
BTC-USD,BTC-20260327-100000-P,option,True,1,P,100000.0,20260327,0.01,0.0001,0.0001,0.0003,36237.0,0.7809,35596.0,0.7809,64014.0,-0.98935,2.36e-06,4.88892,-6.23168,0.68557,36007.0,1772274864772
BTC-USD,BTC-20260327-100000-C,option,True,1,C,100000.0,20260327,0.01,0.0001,0.0001,0.0003,107.0,0.7809,0.0,0.0,64014.0,0.01064,2.36e-06,4.88895,-6.2317,0.68557,40.0,1772274860425
BTC-USD,BTC-20260320-90000-P,option,True,1,P,90000.0,20260320,0.01,1e-05,0.0001,0.0003,26230.0,0.78113,25589.0,0.78113,64014.0,-0.99112,2.69e-06,3.58862,-5.37899,0.59634,25924.0,1772274862246
BTC-USD,BTC-20260320-90000-C,option,True,1,C,90000.0,20260320,0.01,1e-05,0.0001,0.0003,83.0,0.78081,0.0,0.0,64014.0,0.00887,2.69e-06,3.58862,-5.37898,0.59634,25.0,1772274863156
BTC-USD,BTC-20260320-85000-P,option,True,1,P,85000.0,20260320,0.01,1e-05,0.0001,0.0003,21245.0,0.7808,20604.0,0.7808,64014.0,-0.9809,5.49e-06,6.95753,-9.89704,0.56594,20960.0,1772274862953
BTC-USD,BTC-20260320-85000-C,option,True,1,C,85000.0,20260320,0.01,1e-05,0.0001,0.0003,161.0,0.78079,0.0,0.0,64014.0,0.01909,5.49e-06,6.95753,-9.89704,0.56594,56.0,1772274862448
BTC-USD,BTC-20260320-80000-P,option,True,1,P,80000.0,20260320,0.01,1e-05,0.0001,0.0003,16334.0,0.78082,15692.0,0.78082,64014.0,-0.95622,1.154e-05,13.85288,-18.691,0.5368,16046.0,1772274861945
BTC-USD,BTC-20260320-80000-C,option,True,1,C,80000.0,20260320,0.01,1e-05,0.0001,0.0003,173.0,4.416,95.0,0.78092,64014.0,0.04377,1.154e-05,13.85288,-18.691,0.5368,137.0,1772274861100
BTC-USD,BTC-20260320-75000-P,option,True,1,P,75000.0,20260320,0.01,1e-05,0.0001,0.0003,11528.0,0.78094,11004.0,1.0,64014.0,-0.89481,2.369e-05,27.20891,-35.1356,0.51376,11281.0,1772274861843
BTC-USD,BTC-20260320-75000-C,option,True,1,C,75000.0,20260320,0.01,1e-05,0.0001,0.0003,370.0,1.0,336.0,0.78082,64014.0,0.10518,2.369e-05,27.20893,-35.13561,0.51376,367.0,1772274860933
BTC-USD,BTC-20260320-74000-P,option,True,1,P,74000.0,20260320,0.01,1e-05,0.0001,0.0003,10615.0,1.0,10093.0,1.0,64014.0,-0.87456,2.701e-05,30.83872,-39.58435,0.51068,10367.0,1772274860833
BTC-USD,BTC-20260320-74000-C,option,True,1,C,74000.0,20260320,0.01,1e-05,0.0001,0.0003,457.0,1.0,420.0,0.7808,64014.0,0.12543,2.701e-05,30.8387,-39.58434,0.51068,452.0,1772274861742
BTC-USD,BTC-20260320-72000-P,option,True,1,P,72000.0,20260320,0.01,1e-05,0.0001,0.0003,8844.0,1.0,8437.0,1.0,64014.0,-0.82278,3.426e-05,38.83116,-49.48025,0.50696,8604.0,1772274860732
BTC-USD,BTC-20260320-72000-C,option,True,1,C,72000.0,20260320,0.01,1e-05,0.0001,0.0003,716.0,1.0,642.0,1.0,64014.0,0.17721,3.426e-05,38.83116,-49.48025,0.50696,687.0,1772274860931
BTC-USD,BTC-20260320-70000-P,option,True,1,P,70000.0,20260320,0.01,1e-05,0.0001,0.0003,7152.0,1.0,6853.0,1.0,64014.0,-0.75403,4.15e-05,47.07877,-60.04519,0.50743,6963.0,1772274861035
BTC-USD,BTC-20260320-70000-C,option,True,1,C,70000.0,20260320,0.01,1e-05,0.0001,0.0003,1092.0,1.0,997.0,2.0,64014.0,0.24596,4.15e-05,47.07875,-60.0452,0.50743,1044.0,1772274862951
BTC-USD,BTC-20260320-68000-P,option,True,1,P,68000.0,20260320,0.01,1e-05,0.0001,0.0003,5663.0,1.0,5456.0,3.283,64014.0,-0.66864,4.724e-05,54.2093,-69.93291,0.51325,5491.0,1772274861238
BTC-USD,BTC-20260320-68000-C,option,True,1,C,68000.0,20260320,0.01,1e-05,0.0001,0.0003,1660.0,1.0,1542.0,1.0,64014.0,0.33135,4.724e-05,54.2093,-69.93291,0.51325,1571.0,1772274861793
BTC-USD,BTC-20260320-66000-P,option,True,1,P,66000.0,20260320,0.01,1e-05,0.0001,0.0003,4386.0,1.0,4175.0,3.0,64014.0,-0.57139,4.994e-05,58.66209,-77.46487,0.52537,4230.0,1772274861036
BTC-USD,BTC-20260320-66000-C,option,True,1,C,66000.0,20260320,0.01,1e-05,0.0001,0.0003,2423.0,0.78087,2233.0,1.0,64014.0,0.4286,4.994e-05,58.66209,-77.46487,0.52537,2307.0,1772274861237
BTC-USD,BTC-20260320-65000-P,option,True,1,P,65000.0,20260320,0.01,1e-05,0.0001,0.0003,3833.0,1.0,3641.0,1.0,64014.0,-0.52096,4.987e-05,59.53701,-79.90416,0.53395,3687.0,1772274861439
BTC-USD,BTC-20260320-65000-C,option,True,1,C,65000.0,20260320,0.01,1e-05,0.0001,0.0003,2872.0,1.0,2684.0,2.0,64014.0,0.47903,4.987e-05,59.53699,-79.90418,0.53395,2763.0,1772274862236
BTC-USD,BTC-20260320-64000-P,option,True,1,P,64000.0,20260320,0.01,1e-05,0.0001,0.0003,3355.0,1.0,3155.0,1.0,64014.0,-0.47097,4.887e-05,59.46144,-81.3347,0.54421,3202.0,1772274861538
BTC-USD,BTC-20260320-64000-C,option,True,1,C,64000.0,20260320,0.01,1e-05,0.0001,0.0003,3376.0,2.0,3180.0,1.0,64014.0,0.52902,4.887e-05,59.46144,-81.3347,0.54421,3278.0,1772274861236
BTC-USD,BTC-20260320-62000-P,option,True,1,P,62000.0,20260320,0.01,1e-05,0.0001,0.0003,2522.0,1.0,2359.0,1.0,64014.0,-0.37668,4.458e-05,56.74812,-81.21899,0.56941,2402.0,1772274861236
BTC-USD,BTC-20260320-62000-C,option,True,1,C,62000.0,20260320,0.01,1e-05,0.0001,0.0003,4547.0,3.285,4344.0,1.0,64014.0,0.62331,4.458e-05,56.7481,-81.21901,0.56941,4475.0,1772274862450
BTC-USD,BTC-20260320-60000-P,option,True,1,P,60000.0,20260320,0.01,1e-05,0.0001,0.0003,1874.0,1.0,1735.0,1.0,64014.0,-0.29487,3.843e-05,51.55344,-77.7545,0.60005,1798.0,1772274862247
BTC-USD,BTC-20260320-60000-C,option,True,1,C,60000.0,20260320,0.01,1e-05,0.0001,0.0003,5993.0,1.0,5663.0,2.0,64014.0,0.70512,3.843e-05,51.55346,-77.75448,0.60005,5870.0,1772274861742
BTC-USD,BTC-20260320-55000-P,option,True,1,P,55000.0,20260320,0.01,1e-05,0.0001,0.0003,934.0,0.78081,833.0,4.416,64014.0,-0.15253,2.276e-05,35.2353,-61.32707,0.69246,884.0,1772274862044
BTC-USD,BTC-20260320-55000-C,option,True,1,C,55000.0,20260320,0.01,1e-05,0.0001,0.0003,10208.0,0.7808,9643.0,0.7808,64014.0,0.84746,2.276e-05,35.23532,-61.32707,0.69246,9951.0,1772274861540
BTC-USD,BTC-20260320-50000-P,option,True,1,P,50000.0,20260320,0.01,1e-05,0.0001,0.0003,546.0,0.7808,426.0,3.301,64014.0,-0.07669,1.209e-05,21.51873,-43.05554,0.79604,442.0,1772274861439
BTC-USD,BTC-20260320-50000-C,option,True,1,C,50000.0,20260320,0.01,1e-05,0.0001,0.0003,14825.0,0.78091,14183.0,0.78091,64014.0,0.9233,1.209e-05,21.51873,-43.05554,0.79604,14505.0,1772274861337
BTC-USD,BTC-20260320-110000-P,option,True,1,P,110000.0,20260320,0.01,1e-05,0.0001,0.0003,46157.0,0.78091,45519.0,0.78094,64014.0,-0.99956,1.5e-07,0.23263,-0.39696,0.67888,45881.0,1772274862145
BTC-USD,BTC-20260320-110000-C,option,True,1,C,110000.0,20260320,0.01,1e-05,0.0001,0.0003,12.0,0.78113,0.0,0.0,64014.0,0.00043,1.5e-07,0.23263,-0.39696,0.67888,1.0,1772274862751
BTC-USD,BTC-20260320-100000-P,option,True,1,P,100000.0,20260320,0.01,1e-05,0.0001,0.0003,36169.0,0.78082,35527.0,0.78082,64014.0,-0.99772,7.2e-07,1.06453,-1.75079,0.65433,35896.0,1772274863055
BTC-USD,BTC-20260320-100000-C,option,True,1,C,100000.0,20260320,0.01,1e-05,0.0001,0.0003,29.0,0.78091,0.0,0.0,64014.0,0.00227,7.2e-07,1.06453,-1.7508,0.65433,6.0,1772274861945
BTC-USD,BTC-20260313-90000-P,option,True,1,P,90000.0,20260313,0.01,1e-05,0.0001,0.0003,26301.0,0.78113,25660.0,0.78113,64014.0,-0.99735,1.06e-06,0.98329,-2.42875,0.6369,26007.0,1772274863459
BTC-USD,BTC-20260313-90000-C,option,True,1,C,90000.0,20260313,0.01,1e-05,0.0001,0.0003,30.0,0.7808,0.0,0.0,64014.0,0.00264,1.06e-06,0.98329,-2.42875,0.6369,5.0,1772274864673
BTC-USD,BTC-20260313-85000-P,option,True,1,P,85000.0,20260313,0.01,1e-05,0.0001,0.0003,21298.0,0.78091,20656.0,0.78091,64014.0,-0.99299,2.69e-06,2.34642,-5.46712,0.60079,21017.0,1772274863055
BTC-USD,BTC-20260313-85000-C,option,True,1,C,85000.0,20260313,0.01,1e-05,0.0001,0.0003,64.0,0.7808,0.0,0.0,64014.0,0.007,2.69e-06,2.34642,-5.46712,0.60079,15.0,1772274863561
BTC-USD,BTC-20260313-80000-P,option,True,1,P,80000.0,20260313,0.01,1e-05,0.0001,0.0003,16332.0,0.7808,15690.0,0.7808,64021.0,-0.97974,7.2e-06,5.88807,-12.89585,0.56474,16043.0,1772274869117
BTC-USD,BTC-20260313-80000-C,option,True,1,C,80000.0,20260313,0.01,1e-05,0.0001,0.0003,158.0,0.7808,0.0,0.0,64021.0,0.02025,7.2e-06,5.8881,-12.89589,0.56474,48.0,1772274867602
BTC-USD,BTC-20260313-78000-P,option,True,1,P,78000.0,20260313,0.01,1e-05,0.0001,0.0003,14382.0,0.78102,13740.0,0.78102,64014.0,-0.9684,1.071e-05,8.54387,-18.26526,0.55124,14079.0,1772274870936
BTC-USD,BTC-20260313-78000-C,option,True,1,C,78000.0,20260313,0.01,1e-05,0.0001,0.0003,147.0,3.293,23.0,3.293,64021.0,0.03166,1.073e-05,8.56042,-18.30062,0.55124,79.0,1772274869826
BTC-USD,BTC-20260313-76000-P,option,True,1,P,76000.0,20260313,0.01,1e-05,0.0001,0.0003,12423.0,0.78091,11782.0,0.78091,64021.0,-0.94998,1.59e-05,12.40909,-25.94139,0.53904,12124.0,1772274867602
BTC-USD,BTC-20260313-76000-C,option,True,1,C,76000.0,20260313,0.01,1e-05,0.0001,0.0003,187.0,4.08099,73.0,2.0,64021.0,0.05001,1.59e-05,12.40907,-25.94137,0.53904,130.0,1772274868412
BTC-USD,BTC-20260313-75000-P,option,True,1,P,75000.0,20260313,0.01,1e-05,0.0001,0.0003,11238.0,0.78093,10941.0,1.78082,64021.0,-0.93701,1.927e-05,14.88362,-30.80541,0.53369,11163.0,1772274866593
BTC-USD,BTC-20260313-75000-C,option,True,1,C,75000.0,20260313,0.01,1e-05,0.0001,0.0003,183.0,0.78094,159.0,1.0,64021.0,0.06298,1.927e-05,14.88362,-30.80541,0.53369,169.0,1772274866592
BTC-USD,BTC-20260313-74000-P,option,True,1,P,74000.0,20260313,0.01,1e-05,0.0001,0.0003,10459.0,0.78085,9981.0,1.0,64021.0,-0.92067,2.321e-05,17.77028,-36.45779,0.52902,10213.0,1772274865914
BTC-USD,BTC-20260313-74000-C,option,True,1,C,74000.0,20260313,0.01,1e-05,0.0001,0.0003,219.0,1.0,197.0,1.0,64014.0,0.07916,2.317e-05,17.74009,-36.39584,0.52902,219.0,1772274864672
BTC-USD,BTC-20260313-72000-P,option,True,1,P,72000.0,20260313,0.01,1e-05,0.0001,0.0003,8555.0,1.0,8086.0,0.78083,64014.0,-0.87509,3.274e-05,24.74763,-50.13689,0.52239,8375.0,1772274864773
BTC-USD,BTC-20260313-72000-C,option,True,1,C,72000.0,20260313,0.01,1e-05,0.0001,0.0003,388.0,1.0,351.0,1.0,64021.0,0.12514,3.278e-05,24.78286,-50.20836,0.52239,374.0,1772274866896
BTC-USD,BTC-20260313-70000-P,option,True,1,P,70000.0,20260313,0.01,1e-05,0.0001,0.0003,6879.0,0.78094,6460.0,1.0,64021.0,-0.80664,4.377e-05,32.99579,-66.64824,0.52084,6634.0,1772274865647
BTC-USD,BTC-20260313-70000-C,option,True,1,C,70000.0,20260313,0.01,1e-05,0.0001,0.0003,681.0,0.05,611.0,1.0,64021.0,0.19335,4.377e-05,32.99579,-66.64824,0.52084,640.0,1772274865886
BTC-USD,BTC-20260313-68000-P,option,True,1,P,68000.0,20260313,0.01,1e-05,0.0001,0.0003,5306.0,2.0,4953.0,0.78087,64021.0,-0.7131,5.378e-05,40.96873,-83.62665,0.52634,5073.0,1772274865482
BTC-USD,BTC-20260313-68000-C,option,True,1,C,68000.0,20260313,0.01,1e-05,0.0001,0.0003,1165.0,1.0,1052.0,1.0,64021.0,0.28689,5.378e-05,40.9687,-83.62667,0.52634,1078.0,1772274866694
BTC-USD,BTC-20260313-66000-P,option,True,1,P,66000.0,20260313,0.01,1e-05,0.0001,0.0003,3872.0,1.7809,3659.0,1.0,64021.0,-0.59911,5.942e-05,46.50156,-97.5241,0.54077,3750.0,1772274866390
BTC-USD,BTC-20260313-66000-C,option,True,1,C,66000.0,20260313,0.01,1e-05,0.0001,0.0003,1874.0,0.78087,1720.0,1.0,64021.0,0.40088,5.942e-05,46.50159,-97.52406,0.54077,1756.0,1772274865380
BTC-USD,BTC-20260313-65000-P,option,True,1,P,65000.0,20260313,0.01,1e-05,0.0001,0.0003,3299.0,1.0,3119.0,1.0,64021.0,-0.53856,5.982e-05,47.76614,-102.2043,0.55172,3193.0,1772274866491
BTC-USD,BTC-20260313-65000-C,option,True,1,C,65000.0,20260313,0.01,1e-05,0.0001,0.0003,2332.0,0.78093,2161.0,1.0,64021.0,0.46143,5.982e-05,47.76614,-102.2043,0.55172,2199.0,1772274866896
BTC-USD,BTC-20260313-64000-P,option,True,1,P,64000.0,20260313,0.01,1e-05,0.0001,0.0003,2822.0,1.0,2647.0,1.0,64014.0,-0.4789,5.86e-05,47.91807,-105.03119,0.56519,2711.0,1772274864771
BTC-USD,BTC-20260313-64000-C,option,True,1,C,64000.0,20260313,0.01,1e-05,0.0001,0.0003,2850.0,0.78096,2669.0,1.0,64021.0,0.52151,5.859e-05,47.9207,-105.03714,0.56519,2713.0,1772274866152
BTC-USD,BTC-20260313-62000-P,option,True,1,P,62000.0,20260313,0.01,1e-05,0.0001,0.0003,2030.0,1.0,1892.0,1.0,64014.0,-0.36766,5.228e-05,45.32026,-105.30581,0.59915,1940.0,1772274864774
BTC-USD,BTC-20260313-62000-C,option,True,1,C,62000.0,20260313,0.01,1e-05,0.0001,0.0003,4066.0,3.285,3848.0,1.0,64021.0,0.63271,5.225e-05,45.30999,-105.28232,0.59915,3943.0,1772274868614
BTC-USD,BTC-20260313-60000-P,option,True,1,P,60000.0,20260313,0.01,1e-05,0.0001,0.0003,1459.0,0.59999,1350.0,1.0,64021.0,-0.27532,4.33e-05,40.16247,-99.82242,0.64089,1392.0,1772274865987
BTC-USD,BTC-20260313-60000-C,option,True,1,C,60000.0,20260313,0.01,1e-05,0.0001,0.0003,5568.0,1.0,5276.0,1.0,64014.0,0.72436,4.333e-05,40.18028,-99.86659,0.64089,5393.0,1772274864470
BTC-USD,BTC-20260313-55000-P,option,True,1,P,55000.0,20260313,0.01,1e-05,0.0001,0.0003,733.0,2.0,509.0,4.06193,64021.0,-0.12991,2.298e-05,25.4364,-75.44831,0.76483,638.0,1772274866693
BTC-USD,BTC-20260313-55000-C,option,True,1,C,55000.0,20260313,0.01,1e-05,0.0001,0.0003,9953.0,0.781,9312.0,0.781,64021.0,0.87008,2.298e-05,25.43631,-75.4483,0.76483,9643.0,1772274870228
BTC-USD,BTC-20260313-50000-P,option,True,1,P,50000.0,20260313,0.01,1e-05,0.0001,0.0003,395.0,3.297,271.0,4.078,64021.0,-0.06102,1.116e-05,14.52017,-50.61665,0.89886,304.0,1772274869724
BTC-USD,BTC-20260313-50000-C,option,True,1,C,50000.0,20260313,0.01,1e-05,0.0001,0.0003,14618.0,0.781,13977.0,0.781,64014.0,0.9389,1.117e-05,14.53224,-50.65878,0.89886,14304.0,1772274870531
BTC-USD,BTC-20260313-110000-P,option,True,1,P,110000.0,20260313,0.01,1e-05,0.0001,0.0003,46251.0,0.7808,45609.0,0.7808,64021.0,-0.99998,0.0,0.00845,-0.02237,0.68243,45994.0,1772274866188
BTC-USD,BTC-20260313-110000-C,option,True,1,C,110000.0,20260313,0.01,1e-05,0.0001,0.0003,8.0,0.78079,0.0,0.0,64021.0,1e-05,0.0,0.00845,-0.02237,0.68243,0.0,1772274866289
BTC-USD,BTC-20260313-100000-P,option,True,1,P,100000.0,20260313,0.01,1e-05,0.0001,0.0003,36273.0,0.78093,35632.0,0.78093,64021.0,-0.99968,1.4e-07,0.14096,-0.37307,0.68243,35994.0,1772274865885
BTC-USD,BTC-20260313-100000-C,option,True,1,C,100000.0,20260313,0.01,1e-05,0.0001,0.0003,11.0,0.78114,0.0,0.0,64014.0,0.00031,1.4e-07,0.14052,-0.37192,0.68243,0.0,1772274864661
BTC-USD,BTC-20260306-90000-P,option,True,1,P,90000.0,20260306,0.01,1e-05,0.0001,0.0003,26311.0,0.78091,25670.0,0.78091,64021.0,-0.99946,2.8e-07,0.15371,-1.05352,0.80777,26009.0,1772274866189
BTC-USD,BTC-20260306-90000-C,option,True,1,C,90000.0,20260306,0.01,1e-05,0.0001,0.0003,12.0,0.78109,0.0,0.0,64021.0,0.00053,2.8e-07,0.15371,-1.05353,0.80777,0.0,1772274865380
BTC-USD,BTC-20260306-85000-P,option,True,1,P,85000.0,20260306,0.01,1e-05,0.0001,0.0003,21318.0,0.78091,20677.0,0.78091,64014.0,-0.99721,1.32e-06,0.69597,-4.67708,0.792,21020.0,1772274870733
BTC-USD,BTC-20260306-85000-C,option,True,1,C,85000.0,20260306,0.01,1e-05,0.0001,0.0003,29.0,0.78082,0.0,0.0,64021.0,0.00279,1.33e-06,0.69802,-4.69084,0.792,5.0,1772274867703
BTC-USD,BTC-20260306-80000-P,option,True,1,P,80000.0,20260306,0.01,1e-05,0.0001,0.0003,16329.0,0.78091,15688.0,0.78091,64021.0,-0.99152,3.92e-06,1.87508,-11.48843,0.72207,16024.0,1772274869824
BTC-USD,BTC-20260306-80000-C,option,True,1,C,80000.0,20260306,0.01,1e-05,0.0001,0.0003,48.0,5.19698,0.0,0.0,64014.0,0.00845,3.91e-06,1.8699,-11.45669,0.72207,16.0,1772274870430
BTC-USD,BTC-20260306-78000-P,option,True,1,P,78000.0,20260306,0.01,1e-05,0.0001,0.0003,14342.0,0.78091,13700.0,0.78091,64021.0,-0.9863,6.21e-06,2.84652,-16.72463,0.69245,14034.0,1772274868614
BTC-USD,BTC-20260306-78000-C,option,True,1,C,78000.0,20260306,0.01,1e-05,0.0001,0.0003,57.0,4.416,0.0,0.0,64021.0,0.01369,6.21e-06,2.84648,-16.7245,0.69245,26.0,1772274870229
BTC-USD,BTC-20260306-76000-P,option,True,1,P,76000.0,20260306,0.01,1e-05,0.0001,0.0003,12363.0,0.78093,11722.0,0.78093,64021.0,-0.97733,9.99e-06,4.37624,-24.59407,0.66233,12052.0,1772274867704
BTC-USD,BTC-20260306-76000-C,option,True,1,C,76000.0,20260306,0.01,1e-05,0.0001,0.0003,68.0,5.19702,13.0,4.416,64014.0,0.0226,9.97e-06,4.3651,-24.53163,0.66233,44.0,1772274870633
BTC-USD,BTC-20260306-75000-P,option,True,1,P,75000.0,20260306,0.01,1e-05,0.0001,0.0003,11379.0,0.78097,10736.0,0.78095,64021.0,-0.97054,1.273e-05,5.44871,-29.92722,0.64731,11066.0,1772274868613
BTC-USD,BTC-20260306-75000-C,option,True,1,C,75000.0,20260306,0.01,1e-05,0.0001,0.0003,76.0,5.19701,22.0,4.416,64021.0,0.02945,1.273e-05,5.44871,-29.92722,0.64731,58.0,1772274868308
BTC-USD,BTC-20260306-74000-P,option,True,1,P,74000.0,20260306,0.01,1e-05,0.0001,0.0003,10393.0,0.78091,9752.0,0.78091,64021.0,-0.96146,1.625e-05,6.79758,-36.48324,0.63253,10085.0,1772274867300
BTC-USD,BTC-20260306-74000-C,option,True,1,C,74000.0,20260306,0.01,1e-05,0.0001,0.0003,90.0,5.19693,34.0,4.416,64021.0,0.03853,1.625e-05,6.79761,-36.48333,0.63253,77.0,1772274866997
BTC-USD,BTC-20260306-72000-P,option,True,1,P,72000.0,20260306,0.01,1e-05,0.0001,0.0003,8459.0,0.78091,7817.0,0.78091,64021.0,-0.93271,2.648e-05,10.58865,-54.32749,0.60468,8149.0,1772274865684
BTC-USD,BTC-20260306-72000-C,option,True,1,C,72000.0,20260306,0.01,1e-05,0.0001,0.0003,147.0,4.416,85.0,4.416,64021.0,0.06728,2.648e-05,10.58865,-54.32749,0.60468,141.0,1772274865886
BTC-USD,BTC-20260306-71000-P,option,True,1,P,71000.0,20260306,0.01,1e-05,0.0001,0.0003,7447.0,0.7808,6991.0,1.0,64014.0,-0.91102,3.349e-05,13.09057,-65.68644,0.59138,7207.0,1772274864167
BTC-USD,BTC-20260306-71000-C,option,True,1,C,71000.0,20260306,0.01,1e-05,0.0001,0.0003,180.0,1.0,159.0,1.0,64014.0,0.08897,3.349e-05,13.09065,-65.68655,0.59138,191.0,1772274862953
